ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
3851	524,535,499	268,274,307	625,765,770	383,404,433	152	149
3852	860,912,892	21,18,38	1021,1121,1147	27,52,31	583	149
3855	0,0,0	5,13,8	0,1,2	17,13,9	165	149
3856	784,993,879	1,0,0	771,973,890	0,0,3	203	149
3857	452,480,436	0,1,0	362,453,393	0,0,1	155	149
3858	394,420,365	4,8,1	253,351,377	4,5,8	226	149
3859	93,99,96	0,2,2	85,89,92	4,0,2	153	149
3866	11,13,7	3878,4257,3463	19,31,14	7436,8194,6800	169	149
3867	1841,1761,1912	98,92,84	1480,1696,1576	72,75,66	153	149
3868	82,96,107	12,13,17	60,61,68	2,7,8	153	149
3872	51,52,65	4,0,0	47,32,61	0,2,9	153	149
3873	15,17,22	0,0,0	34,26,26	2,0,0	153	149
3874	0,0,1	0,2,0	3,0,0	0,0,0	422	149
3878	790,891,741	12,21,11	946,1141,968	19,40,17	270	149
3881	5,8,12	677,694,665	5,11,3	671,778,858	158	149
3882	92,86,119	117,111,89	106,136,131	66,96,99	152	149
3883	2149,2393,2299	7,18,1	1814,1580,2026	3,5,3	154	149
3884	13,13,34	293,307,368	22,19,13	210,338,291	213	149
3885	12,10,37	390,391,363	22,14,19	332,464,469	213	149
3886	232,240,306	336,352,344	212,311,290	224,374,325	152	149
3887	52,70,46	644,663,552	69,51,44	586,692,735	152	149
3888	276,270,211	644,663,552	205,233,237	586,692,735	213	149
3889	274,268,207	50,68,42	200,231,235	64,49,42	210	149
3890	208,206,173	0,0,0	221,276,302	0,0,7	377	149
3892	4,2,1	454,529,451	12,0,2	782,832,763	166	149
3893	259,348,275	2,2,2	519,533,410	5,0,5	161	149
3894	39,32,53	2,2,2	40,61,51	5,0,5	245	149
3895	22,8,20	242,324,242	9,22,23	488,494,382	233	149
3896	0,6,4	237,327,328	3,2,5	323,304,277	170	149
3897	146,168,143	102,75,84	156,222,211	183,187,269	244	149
3898	171,185,162	12,33,9	173,212,237	8,24,29	152	149
3899	3,4,0	27,19,19	3,4,8	47,49,62	152	149
3902	239,283,214	363,398,358	126,164,178	312,389,402	309	149
3903	1989,2038,2098	6,10,2	1755,1706,2158	13,7,14	281	149
3904	465,479,463	31,36,49	660,843,997	45,30,55	152	149
3905	1271,1373,1228	0,3,3	898,1026,1016	0,3,3	610	149
3906	1452,1524,1599	5,9,7	1372,1427,1617	3,9,4	179	149
3908	143,149,125	2,0,1	115,149,111	2,0,1	355	149
3909	167,167,154	0,0,0	162,176,135	0,0,1	406	149
3910	26,18,30	0,0,0	49,27,25	0,0,1	200	149
3911	93,83,89	13,8,1	117,112,108	5,13,11	200	149
3912	3,3,0	89,93,77	1,0,0	111,107,93	181	149
3914	0,5,1	0,7,1	0,0,0	0,2,2	152	149
3927	3,9,8	99,105,113	7,8,5	98,127,157	184	149
3928	202,223,189	24,21,31	186,240,251	21,14,24	152	149
3929	133,109,175	24,21,31	138,129,195	21,14,24	173	149
3930	133,109,175	202,223,189	133,129,195	181,240,251	170	149
3931	92,92,105	18,9,11	129,113,135	29,37,24	225	149
3933	25,12,20	492,458,469	10,10,1	300,343,411	293	149
3937	18,22,19	1010,1183,991	22,20,45	1702,1817,1801	161	149
3938	25,22,18	121,110,116	18,28,9	102,135,128	235	149
3940	11460,11701,12690	8,7,5	12120,12998,13526	4,7,6	245	149
3941	13,9,6	10882,10900,11629	34,15,47	9637,9104,10620	164	149
3942	37,44,45	3,4,0	40,44,35	0,1,3	187	149
3943	237,246,272	3,4,0	275,312,399	0,1,3	198	149
3944	200,203,227	0,1,0	235,268,364	0,0,0	160	149
3945	1876,1870,1731	0,1,0	1297,1453,1695	1,0,1	302	149
3946	61,55,66	0,2,0	23,42,40	0,0,0	302	149
3947	62,55,66	0,1,0	23,41,40	0,0,0	302	149
3949	3,0,0	147,120,112	0,0,0	65,35,44	165	149
3950	152,155,163	16,18,17	68,35,53	3,23,12	190	149
3952	418,425,477	8,10,5	486,470,524	17,12,6	154	149
3953	18,24,22	0,7,6	10,16,7	1,2,5	340	149
3954	181,160,210	0,2,0	137,120,149	0,0,0	1037	149
3955	17,12,16	59,62,52	14,25,8	66,72,53	152	149
3956	233,241,267	15,21,25	239,326,319	21,32,25	176	149
3957	109,108,123	33,49,47	116,132,130	25,34,56	152	149
3958	14,18,16	264,290,325	8,13,23	361,435,457	202	149
3959	243,228,215	0,0,0	252,238,285	0,1,0	160	149
3960	1700,1716,1667	0,4,3	1378,1620,1913	2,1,2	1605	149
3965	108,121,87	2,0,0	81,66,92	0,0,0	184	149
3966	20,24,31	2,0,0	10,9,16	0,0,0	212	149
3967	0,0,6	88,97,62	0,0,0	71,57,76	177	149
3968	34,38,60	0,0,1	19,10,24	0,0,0	184	149
3969	0,0,3	698,708,571	0,0,1	409,462,586	165	149
3970	32,23,37	1,4,0	43,40,53	2,2,0	162	149
3971	27,45,40	0,2,1	39,15,39	0,0,0	162	149
3972	45,64,61	11,13,5	55,38,64	7,12,7	190	149
3973	18,21,22	11,13,5	16,23,25	7,12,7	177	149
3974	0,5,9	62,71,57	0,2,3	40,50,82	154	149
3976	932,1008,870	7,0,5	890,1005,1130	0,2,0	1272	149
3977	460,476,425	24,62,48	539,569,571	48,92,96	167	149
3978	33,24,23	81,79,94	13,31,12	84,109,77	187	149
3979	718,714,691	0,6,0	518,706,769	0,2,4	997	149
3980	2,7,5	27,15,22	6,1,4	14,23,15	261	149
3981	150,171,164	17,14,12	207,171,192	7,17,28	277	149
3982	121,132,142	17,14,12	163,135,155	7,17,28	294	149
3983	125,136,143	17,14,12	164,136,162	7,17,28	302	149
3984	5,5,10	34,44,32	3,8,3	47,44,40	166	149
3985	9,9,11	34,44,32	4,9,10	47,44,40	174	149
3987	387,561,556	6,7,4	539,793,550	2,10,9	996	149
3988	405,569,572	54,58,85	594,844,574	51,106,76	996	149
3989	80,67,87	449,527,452	48,57,40	476,632,604	159	149
3990	6,4,13	4,2,3	2,1,9	4,0,3	159	149
3991	711,757,840	4,2,3	712,788,908	4,0,3	1182	149
3992	705,754,834	0,1,7	710,787,904	0,0,5	1172	149
3993	65,118,108	105,120,110	126,168,167	84,109,134	154	149
3994	246,283,224	6,10,9	179,183,223	13,9,11	152	149
3995	9,16,25	697,596,670	5,14,6	628,782,700	218	149
3996	1964,1772,1855	0,0,1	1422,1724,1883	0,0,1	269	149
3997	273,284,240	0,0,0	164,176,211	0,2,4	271	149
4001	3756,4490,4880	0,2,2	2467,3135,2686	2,0,1	983	149
4003	0,8,2	1,0,5	2,3,7	0,0,1	152	149
4004	54,65,68	66,55,64	50,34,41	37,48,52	152	149
4006	165,119,142	153,129,153	160,201,194	129,171,180	158	149
4007	104,73,66	153,129,153	169,212,165	129,171,180	256	149
4008	89,65,53	150,111,129	144,172,137	135,161,166	247	149
4009	503,472,456	4,13,4	639,734,651	10,6,11	184	149
4010	373,310,318	4,13,4	385,543,454	10,6,11	187	149
4011	142,117,133	272,279,271	180,225,191	434,416,388	152	149
4016	79,97,96	0,0,0	62,97,86	0,0,3	231	149
4018	619,677,693	1,0,6	644,734,855	2,3,2	228	149
4019	668,733,728	1,0,2	684,778,916	4,0,3	251	149
4020	50,56,41	1,0,2	42,47,63	4,0,3	172	149
4021	7307,7396,7574	0,0,1	8654,10483,9519	2,1,2	3151	149
4028	4,4,3	76,146,119	2,2,1	89,123,159	189	149
4030	160,214,225	1,0,0	216,258,232	0,0,0	163	149
4031	866,914,1036	1,0,0	823,884,836	0,0,0	229	149
4032	706,700,811	0,0,0	607,626,606	0,0,2	215	149
4033	913,911,1040	4,4,3	839,919,858	7,9,1	215	149
4034	1073,1125,1265	0,0,0	1055,1177,1088	6,0,0	229	149
4035	22,21,14	298,250,240	39,20,32	274,393,418	215	149
4038	54,55,61	9,10,13	86,101,108	2,19,10	163	149
4039	484,470,429	77,98,51	629,784,737	141,82,160	152	149
4043	355,338,340	26,19,29	233,267,290	20,27,16	175	149
4044	1040,1314,1107	0,4,7	1260,1414,1489	0,1,2	183	149
4045	1398,1699,1438	562,584,630	1590,2027,2056	588,651,613	449	149
4046	109,116,126	682,747,693	99,159,149	623,799,792	179	149
4047	2276,2247,2253	0,0,7	2341,2556,2602	2,1,0	220	149
4048	1502,1489,1482	13,2,11	1402,1618,1669	7,10,3	212	149
4049	8,13,7	143,158,131	7,5,19	85,162,108	201	149
4050	0,0,1	330,322,314	1,0,1	393,505,428	237	149
4052	15,11,12	42,20,20	4,19,16	25,31,19	199	149
4053	521,534,511	3,5,4	601,852,771	5,6,0	3158	149
4054	190,223,266	0,0,7	188,264,267	4,4,0	318	149
4055	161,151,188	10,10,13	135,163,180	11,22,14	152	149
4056	837,901,908	3,0,1	1002,1044,1269	2,2,2	268	149
4057	44,42,38	0,3,1	26,31,29	0,0,1	275	149
4058	281,253,354	18,14,15	220,244,357	19,11,11	152	149
4059	0,0,0	258,273,285	4,1,0	223,288,297	165	149
4060	292,370,324	39,41,19	334,382,329	16,23,19	152	149
4061	298,343,354	2,0,0	370,422,385	0,0,2	946	149
4064	10,8,6	519,491,485	4,2,9	490,500,506	181	149
4065	451,461,441	40,42,33	412,529,479	16,30,49	190	149
4066	73,113,105	100,91,100	104,156,122	78,150,184	152	149
4067	87,71,83	0,1,0	93,81,82	0,0,2	189	149
4068	123,104,121	0,0,0	117,106,118	0,3,0	189	149
4069	25,19,18	0,1,0	27,20,9	0,0,0	552	149
4070	276,325,330	13,11,16	293,324,316	10,7,7	153	149
4071	244,263,256	13,5,10	228,245,284	16,12,28	152	149
4074	742,799,838	0,0,1	849,997,972	0,0,5	350	149
4081	318,393,390	0,0,1	454,550,550	0,0,0	465	149
4082	255,261,241	27,17,31	266,224,239	23,33,40	274	149
4090	1733,1433,1535	7,1,15	1807,2168,2120	12,12,4	200	149
4094	11,12,5	376,373,341	21,3,4	384,525,378	266	149
4095	263,236,201	4,0,0	147,191,217	4,2,4	1029	149
4096	36,28,26	2302,2328,1985	51,68,50	4092,4843,4617	250	149
4097	18,12,15	565,623,556	33,22,27	553,601,793	218	149
4099	166,163,207	1,7,8	173,134,161	18,25,9	416	149
4101	229,231,264	21,29,42	205,245,280	24,24,29	152	149
4102	17,18,17	1,0,0	11,4,10	0,2,2	152	149
4111	224,185,199	7,2,12	236,216,291	4,8,16	155	149
4112	250,282,242	0,2,0	335,446,350	0,3,0	356	149
4113	1151,1414,1390	17,11,16	1043,1211,1139	14,24,22	1548	149
4115	104,143,135	5,6,4	224,267,251	26,23,6	153	149
4116	0,0,0	133,120,154	0,0,1	213,283,268	170	149
4117	60,79,77	0,2,0	88,91,110	2,1,0	193	149
4118	488,505,453	0,1,0	498,558,689	3,0,0	193	149
4119	232,234,244	67,70,65	228,265,363	56,90,91	152	149
4120	249,248,262	0,0,1	265,297,404	0,2,3	171	149
4121	84,84,83	0,0,1	93,122,132	0,2,3	168	149
4123	0,1,3	668,631,647	5,2,2	614,642,742	184	149
4124	804,762,938	4,2,8	850,977,1025	7,10,5	1184	149
4126	7,9,8	33,17,6	4,3,7	10,25,14	207	149
4128	132,131,137	0,0,1	149,199,149	0,0,0	221	149
4132	524,550,576	1666,1556,1412	578,644,716	1532,1910,1889	152	149
4133	280,294,293	2,1,3	226,257,276	0,7,1	278	149
4134	175,194,199	42,34,49	196,182,185	49,59,53	152	149
4136	291,327,391	80,119,97	354,436,515	100,128,134	253	149
4137	128,123,97	8,5,2	86,93,74	1,0,0	153	149
4138	950,1068,1075	43,32,28	1011,1285,1230	19,43,50	152	149
4139	54,51,74	101,135,105	56,96,85	144,241,156	205	149
4140	567,597,577	0,2,1	694,965,763	0,0,0	432	149
4141	38,47,52	2636,2790,2731	40,70,43	2628,3124,3212	200	149
4142	3199,3012,3072	5,3,1	2860,3137,3527	1,0,3	330	149
4143	5797,5755,5751	5,3,1	5448,6191,6696	1,0,3	279	149
4144	92,142,119	5,6,4	119,145,163	7,16,6	154	149
4145	12,3,9	4,2,0	4,1,6	1,5,0	169	149
4146	764,783,863	2,0,0	578,653,599	0,0,0	1780	149
4147	13,16,17	115,140,128	28,24,40	176,228,177	885	149
4148	131,191,145	25,16,25	201,312,218	31,20,37	152	149
4149	99,90,121	2052,2142,2522	77,128,163	2487,2791,2818	217	149
4150	138,131,139	15,22,9	57,58,63	6,3,7	152	149
4152	224,267,232	0,0,0	338,434,431	0,5,0	169	149
4153	30,39,26	0,0,0	46,43,53	0,5,0	285	149
4154	16,25,17	210,253,223	23,20,32	315,411,410	265	149
4155	21,17,18	17,16,7	12,24,14	17,12,20	222	149
4156	55,47,67	55,53,73	33,83,54	80,139,108	222	149
4163	7,9,7	12,27,15	5,22,18	21,25,14	152	149
4164	0,3,2	17,9,16	1,22,0	14,22,11	168	149
4165	9,7,5	7,9,8	5,1,2	8,27,11	250	149
4166	645,684,722	23,12,13	683,878,843	13,22,11	153	149
4167	11,5,11	330,389,320	3,8,2	448,531,482	191	149
4168	622,516,580	61,58,39	343,420,462	36,36,54	152	149
4169	2,0,1	504,497,529	1,10,5	636,828,929	173	149
4171	16,10,15	8,1,8	8,5,13	6,24,10	152	149
4174	4879,5163,4746	0,4,0	4876,5728,5633	0,0,0	1371	149
4175	3409,3572,3386	9,11,5	3143,3727,3650	7,3,11	228	149
4177	3,5,0	10,6,6	2,1,0	7,4,5	241	149
4178	0,0,1	0,2,2	0,2,0	0,6,0	152	149
4179	3,1,5	0,0,1	3,12,8	0,0,0	191	149
4180	18,18,18	0,0,1	21,40,43	0,0,0	221	149
4182	2,0,6	20,21,16	5,3,1	35,82,22	249	149
4183	242,273,236	48,56,47	160,199,194	39,68,53	179	149
4184	59,40,55	0,1,0	30,35,33	0,0,0	179	149
4185	522,553,459	7,10,5	462,500,591	7,2,5	153	149
4186	7,4,6	341,370,307	14,11,6	450,549,482	152	149
4187	77,82,87	80,101,77	111,103,120	82,154,123	152	149
4190	120,125,130	1,6,0	152,136,210	2,5,0	493	149
4193	78,87,83	1573,1616,1426	131,222,153	2408,3119,2896	204	149
4194	4,7,5	8,10,7	3,4,12	4,0,5	152	149
4195	76,88,84	49,63,63	64,76,88	44,57,100	152	149
4196	133,174,158	49,63,63	65,94,92	44,57,100	697	149
4197	132,174,158	75,88,84	65,94,92	64,76,88	694	149
4198	11,12,20	103,92,120	16,12,14	107,111,152	168	149
4199	0,0,1	0,0,0	3,4,1	0,0,2	152	149
4200	118,99,119	10,25,24	126,158,151	14,19,22	152	149
4201	54,46,87	16508,17921,17259	58,87,88	20574,26888,26218	222	149
4202	242,235,183	0,0,0	398,390,345	0,7,0	466	149
4203	14338,16177,16893	5,10,1	18784,26076,23650	11,30,23	466	149
4204	14,14,12	3,0,2	11,39,35	8,0,8	197	149
4205	169,176,207	16,19,28	359,350,421	31,33,58	164	149
4206	5102,5645,5993	0,1,0	6762,8081,6966	0,1,0	1581	149
4207	749,788,815	0,1,0	1209,1529,1467	0,0,1	377	149
4208	0,0,0	1,0,0	0,2,0	5,0,3	204	149
4211	289,282,279	11,18,22	201,236,267	8,10,17	177	149
4212	634,640,638	0,3,0	784,1036,1059	3,8,7	360	149
4214	43,25,35	15,15,16	25,37,29	14,14,14	292	149
4215	7,0,2	344,321,313	0,10,1	394,426,462	162	149
4216	367,399,331	20,16,15	224,300,300	12,23,8	154	149
4219	337,371,371	0,3,0	429,557,557	0,0,0	220	149
4220	858,974,953	4,3,1	1074,1436,1574	2,6,2	220	149
4222	37,28,25	0,0,2	25,26,20	1,1,3	253	149
4223	33,31,49	99,108,94	23,21,19	135,109,113	339	149
4224	319,349,330	0,0,0	245,248,229	0,0,2	2203	149
4225	1444,1496,1525	16,15,8	1346,1530,1683	2,11,7	2401	149
4227	1672,1680,1799	0,0,0	1303,1477,1766	2,0,0	947	149
4231	25,13,35	237,237,220	19,30,37	249,266,283	218	149
4232	13,7,30	0,0,0	14,21,26	2,2,1	218	149
4233	3,2,13	239,172,183	9,23,17	145,236,200	170	149
4238	437,476,537	5,6,0	409,642,575	1,7,1	153	149
4240	430,321,421	1,0,0	417,520,541	0,2,0	205	149
4242	143,156,151	21,17,20	148,182,174	17,35,28	166	149
4243	1,1,0	1686,1846,1954	0,0,0	1913,2153,1947	171	149
4244	86,58,33	0,0,11	30,33,41	0,0,0	1432	149
4246	389,314,329	7,9,8	626,757,665	6,4,10	235	149
4247	17,14,15	220,229,214	22,28,10	212,225,255	223	149
4248	86,61,82	87,67,109	59,46,57	81,100,111	243	149
4249	121,108,149	34,33,41	132,209,176	34,51,36	170	149
4250	15,16,5	34,33,41	17,9,12	34,51,36	207	149
4251	8,4,1	114,96,145	7,0,2	122,200,166	186	149
4252	236,260,321	169,185,180	179,281,203	146,191,190	152	149
4253	111,120,151	366,288,357	87,133,119	290,321,343	152	149
4254	376,314,379	102,125,136	342,354,355	91,117,115	154	149
4255	6,3,5	880,981,862	1,7,5	808,746,841	213	149
4259	11,6,11	14,22,29	4,17,13	7,19,28	164	149
4260	395,351,360	24,32,17	375,410,565	25,9,18	161	149
4261	834,874,659	0,0,0	925,1023,1020	0,4,0	151	149
4262	332,280,327	0,1,0	218,302,283	0,0,0	1874	149
4267	285,291,309	18,36,63	319,352,301	30,39,20	348	149
4268	206,223,307	7,2,16	247,261,238	4,9,16	264	149
4270	1319,1622,1249	49,25,36	2325,2457,2179	52,98,54	153	149
4271	1,0,0	17,14,17	0,3,3	56,47,40	152	149
4272	1,3,1	23,40,19	2,2,3	54,105,57	152	149
4273	39,33,38	617,691,544	67,61,62	947,880,918	152	149
4274	678,608,705	109,156,123	741,840,916	119,164,155	241	149
4276	92,138,130	4,12,4	35,32,25	5,0,15	158	149
4277	4,6,3	2,0,0	7,6,0	0,0,0	158	149
4279	337,350,293	2,6,8	472,621,615	8,4,2	226	149
4280	865,826,871	22,47,25	1097,1409,1508	69,102,106	226	149
4281	975,1020,1015	0,0,0	1303,1555,1575	4,0,0	416	149
4282	153,165,204	11,26,26	174,250,306	27,19,70	215	149
4284	0,1,1	9,6,5	0,2,0	3,2,0	170	149
4285	11,1,1	4,0,0	3,2,2	1,2,0	271	149
4286	338,384,395	20,21,27	246,274,301	20,21,15	167	149
4288	151,128,111	26,26,26	132,123,136	40,16,48	173	149
4289	148,129,120	0,0,0	137,128,137	1,0,0	373	149
4290	45,45,45	0,0,0	60,36,64	1,0,0	349	149
4291	171,143,189	5,17,16	176,296,223	8,7,8	320	149
4293	29,42,44	0,0,1	24,47,45	5,2,0	472	149
4296	3197,3072,3134	3,2,0	2094,2428,2485	0,0,0	3112	149
4298	4,4,4	25,32,46	10,5,20	40,38,51	218	149
4299	679,612,604	2,0,4	543,511,639	3,0,0	265	149
4300	175,189,217	98,85,101	299,329,342	115,138,145	152	149
4301	172,254,185	72,75,68	325,320,292	62,79,100	181	149
4302	245,254,240	0,0,2	209,270,276	3,0,0	1181	149
4303	353,339,343	5,1,10	307,388,408	7,4,2	152	149
4304	112,113,69	468,468,392	123,135,163	423,665,646	225	149
4305	113,108,65	183,181,101	112,127,155	172,161,205	225	149
4306	19,17,25	0,0,1	13,30,41	3,0,3	174	149
4313	327,386,362	6,2,5	379,465,407	4,5,6	199	149
4314	14,13,24	0,1,0	32,16,43	0,5,0	154	149
4315	1021,1137,1173	24,21,37	1286,1541,1296	34,54,54	154	149
4316	278,271,225	295,247,278	215,203,207	172,322,327	152	149
4317	445,474,533	41,20,38	514,550,526	35,53,36	152	149
4318	1572,1762,1777	73,57,68	1595,1653,1748	64,46,69	1087	149
4319	319,363,353	48,32,51	294,353,366	29,85,62	185	149
4320	160,221,188	432,412,504	307,329,328	748,1142,903	403	149
4321	383,474,412	9,6,4	591,866,836	6,9,8	524	149
4322	655,665,728	9,6,4	1032,1679,1411	6,9,8	270	149
4325	532,552,518	22,21,21	461,582,635	24,23,22	226	149
4326	539,554,518	15,11,4	466,585,638	3,4,1	231	149
4327	29,23,21	15,11,4	29,26,25	3,4,1	154	149
4328	289,294,306	21,20,37	283,323,372	36,37,36	152	149
4331	4,2,8	1540,1551,1560	1,13,4	1217,1557,1558	168	149
4332	284,319,387	1,0,0	231,309,316	2,0,3	176	149
4333	40,35,32	1405,1414,1373	33,38,46	1139,1399,1396	172	149
4334	323,349,409	2,0,3	259,346,357	1,0,8	199	149
4335	1688,1728,1750	2,0,3	1365,1707,1707	1,0,8	176	149
4336	75,97,67	42,51,50	60,86,58	60,70,64	152	149
4337	0,0,0	0,1,0	2,1,1	0,0,0	152	149
4338	54,38,26	19,28,29	55,67,67	20,32,52	186	149
4339	334,291,288	7,12,11	249,377,260	8,18,19	233	149
4340	34,39,21	195,222,221	31,46,77	160,182,155	179	149
4341	68,47,38	9,13,4	58,59,77	6,13,6	179	149
4344	3,1,0	0,0,1	4,2,0	1,0,0	153	149
4345	71,44,51	17,19,16	82,79,112	35,32,37	153	149
4347	13,9,21	195,189,168	24,20,19	122,187,208	165	149
4348	178,153,170	0,2,0	154,215,226	0,0,0	151	149
4349	186,256,271	0,2,0	206,274,305	0,0,7	207	149
4350	142,99,122	100,114,86	219,271,250	224,306,257	219	149
4351	426,405,386	100,114,86	713,917,770	224,306,257	223	149
4352	310,319,289	26,13,25	539,714,556	45,68,36	153	149
4353	64,36,63	1,8,2	83,133,99	7,1,5	306	149
4355	72,57,58	0,0,0	92,71,96	0,0,2	185	149
4356	0,3,1	0,1,0	1,0,0	0,0,0	152	149
4357	1,5,4	5,14,2	1,8,2	4,4,4	152	149
4358	35,47,35	147,145,125	40,44,33	121,192,152	152	149
4359	304,381,339	12,4,4	271,316,289	5,9,3	741	149
4360	96,133,141	46,75,47	255,306,247	51,80,73	166	149
4363	216,172,196	0,1,2	308,340,350	0,0,0	333	149
4364	201,217,160	174,210,180	249,400,355	269,444,330	152	149
4365	77,44,42	17,17,13	32,27,44	5,8,17	154	149
4366	1,1,0	692,681,624	0,0,0	470,550,593	176	149
4367	12,8,11	19,14,15	7,7,12	16,21,10	181	149
4368	703,688,635	19,14,15	477,557,605	16,21,10	154	149
4370	3,10,6	268,291,298	16,6,17	410,435,493	186	149
4371	6,5,0	562,566,562	7,9,4	749,814,751	155	149
4372	7,8,1	31,43,29	21,32,50	46,42,48	155	149
4373	200,186,258	226,180,182	213,251,220	197,205,222	430	149
4380	11,19,23	107,112,152	7,20,15	118,134,127	157	149
4381	134,164,211	162,190,209	61,77,116	200,214,215	203	149
4384	2,8,0	76,82,61	0,0,5	95,93,107	167	149
4385	0,0,0	1,0,2	0,1,0	3,3,0	197	149
4386	28,24,15	139,170,127	39,38,40	144,191,185	153	149
4388	150,177,160	263,281,288	109,118,124	177,249,303	224	149
4389	16,29,34	2,1,0	11,29,30	0,0,0	224	149
4390	317,333,313	90,126,87	280,348,341	112,122,133	152	149
4391	77,93,85	0,1,0	56,100,86	0,0,2	185	149
4392	63,90,83	0,0,0	54,98,74	0,1,0	185	149
4393	243,257,264	15,2,10	219,293,341	11,9,22	185	149
4394	36,10,6	0,0,0	15,18,18	4,0,0	817	149
4395	35,13,5	1,0,0	7,17,14	0,0,0	817	149
4396	2,0,0	656,588,660	0,0,5	497,564,639	155	149
4398	2,2,8	0,0,3	2,0,2	0,0,0	223	149
4399	4,0,3	601,555,451	9,0,5	571,759,735	152	149
4401	5,18,13	119,171,207	2,6,14	135,173,165	176	149
4402	54,58,64	471,519,439	53,112,48	783,890,733	178	149
4403	529,613,574	0,0,0	899,1094,816	0,0,2	434	149
4408	974,1041,1058	1,8,1	1216,1280,1251	1,7,7	251	149
4409	214,237,159	3,3,2	150,189,210	0,0,2	199	149
4410	992,961,817	3,2,0	785,811,877	0,0,2	199	149
4412	763,753,808	0,2,0	991,1167,1221	0,0,0	152	149
4413	298,280,287	1,3,2	327,310,326	11,7,6	166	149
4414	303,301,300	18,31,26	366,318,345	43,41,47	187	149
4415	6,24,15	18,31,26	50,15,25	43,41,47	170	149
4416	657,617,663	0,0,0	360,445,478	0,0,1	246	149
4417	641,681,739	4,3,2	460,527,524	0,1,2	246	149
4418	22,14,11	681,619,680	11,6,25	336,450,448	180	149
4419	3,6,1	9,3,5	2,11,4	2,0,2	152	149
4420	780,824,895	1,0,0	800,1120,1138	1,8,0	225	149
4421	1079,1106,1131	5,5,5	1016,1457,1414	4,1,8	323	149
4424	373,341,338	161,181,178	369,338,472	186,148,247	170	149
4425	738,780,691	99,113,83	714,690,950	108,107,145	161	149
4426	1360,1261,1336	2,0,0	1365,1555,1811	0,0,0	494	149
4427	1719,1893,2107	48,34,51	1972,1903,2197	50,33,35	152	149
4430	546,657,653	42,32,42	593,744,648	62,70,82	267	149
4431	758,882,746	89,91,82	753,866,789	153,135,122	171	149
4432	126,179,136	0,0,2	152,160,118	0,0,0	171	149
4433	156,218,182	2,0,0	176,202,159	4,10,4	171	149
4434	433,500,496	166,178,147	435,533,472	149,166,155	152	149
4435	693,648,628	7,3,3	525,547,564	3,4,5	316	149
4436	907,820,794	0,0,2	816,992,1054	6,7,5	158	149
4438	3,4,3	31,21,27	12,12,3	138,166,150	212	149
4439	1,0,4	51,74,85	1,0,1	74,80,90	167	149
4440	97,144,102	4,5,0	165,248,212	3,2,1	246	149
4441	18,6,17	3,0,0	4,8,7	0,0,0	187	149
4442	30,21,43	3,0,0	4,16,12	0,0,0	230	149
4443	12,15,29	0,0,3	0,8,5	0,0,0	192	149
4444	6,28,22	3432,3562,3821	28,48,51	4782,5370,6766	197	149
4448	180,254,333	0,1,0	169,273,203	0,0,0	199	149
4449	182,252,333	5,0,0	171,275,203	4,0,0	199	149
4450	2121,2356,2666	0,0,1	1759,1915,1953	0,0,0	243	149
4451	1588,1938,1999	15,15,24	1336,1417,1555	17,3,19	219	149
4452	81,95,104	6,6,2	103,129,104	0,2,1	177	149
4453	1740,1882,1879	44,65,63	2159,2654,2327	79,91,77	177	149
4454	93,82,99	0,0,1	126,157,119	2,0,1	177	149
4455	39,36,39	0,0,0	31,99,66	0,0,2	284	149
4456	116,154,107	9,2,10	107,108,162	3,8,0	575	149
4457	582,637,694	96,79,69	376,456,525	58,73,99	152	149
4459	2,4,5	0,3,1	9,18,13	2,0,1	488	149
4461	1884,2142,2053	0,0,2	2302,3033,3150	0,0,0	150	149
4464	1245,1257,1163	10,4,3	1471,1867,1949	11,3,8	236	149
4465	506,600,498	112,119,103	695,939,942	162,153,181	153	149
4466	0,3,2	0,3,2	5,0,0	5,4,0	186	149
4468	13,2,2	44,33,20	1,0,1	3,0,11	221	149
4469	533,609,664	6,8,11	601,836,726	1,12,8	306	149
4470	444,462,429	1,0,0	471,574,616	1,0,0	161	149
4471	1,0,3	260,272,287	0,0,9	254,345,389	203	149
4472	31,22,15	872,759,826	29,11,23	916,1070,1047	167	149
4475	61,52,57	1394,1448,1418	63,104,99	2183,2697,2405	415	149
4476	2,1,3	852,889,918	4,6,0	647,675,696	155	149
4477	0,1,0	53,35,52	4,0,6	47,65,39	163	149
4478	42,41,65	3,3,2	54,51,66	5,7,3	253	149
4479	409,408,338	16,22,18	326,401,498	19,50,42	255	149
4480	35,31,19	204,174,200	68,46,42	233,238,265	235	149
4481	124,116,147	14,5,8	97,135,109	7,10,13	152	149
4482	96,114,109	0,0,0	100,145,151	2,0,0	170	149
4483	53,68,80	0,3,0	68,96,84	0,0,0	155	149
4484	0,7,0	8,4,3	1,4,7	0,6,7	172	149
4485	218,230,223	27,28,41	194,305,285	16,23,53	152	149
4486	1761,1837,1975	12,21,18	1199,1313,1819	39,43,12	259	149
4488	2,2,0	9,7,5	0,0,1	8,26,22	161	149
4490	12,7,6	2,0,0	0,6,2	0,0,0	153	149
4496	59,56,86	0,0,2	64,124,126	2,2,0	162	149
4497	176,149,202	0,0,1	182,265,199	0,0,0	476	149
